Alias,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate_Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub_Year,Pub_Date,Author,Title
10.1051/0004-6361/201322068,Astropy,1,".1046&#x2F;j.1365-8711.1998.01600.x[50][Astropy Collaboration]T.P.RobitailleE.J.TollerudP.GreenfieldM.DroettboomE.BrayT.AldcroftAstropy: A community Python package for astronomyAstron Astrophys5582013A33http:&#x2F;&#x2F;dx.doi.org&#x2F;<em>10</em>.<em>1051</em>&#x2F;<em>0004</em>-<em>6361&#x2F;201322068</em>,arXiv:1307.6212[51]M.PatoF.IoccoG.BertoneDynamical constraints on the dark matter",FALSE,2017SoftX...6...54P,2017arXiv170300020P,,SoftwareX,2017arXiv170300020P|2017SoftX...6...54P|10.1016/j.softx.2016.12.006|arXiv:1703.00020|2017arXiv170300020P|10.1016/j.softx.2016.12.006,10.1016/j.softx.2016.12.006,2017,2017-00-00,"Pato, Miguel",galkin: A new compilation of Milky Way rotation curve data
10.1051/0004-6361/201322068,Astropy,1,"for astronomyAA5582013A33doi: <em>10.1051&#x2F;0004-6361&#x2F;201322068.</em> arXiv:1307.6212Balm, 2012P.BalmHerschel Interactive Processing",FALSE,2014A&C.....7..108S,2014arXiv1407.1765S,,Astronomy and Computing,2014arXiv1407.1765S|2014A&C.....7..108S|10.1016/j.ascom.2014.06.001|10.1016/j.ascom.2014.06.001|2014arXiv1407.1765S|arXiv:1407.1765,10.1016/j.ascom.2014.06.001,2014,2014-11-00,"Škoda, P.",Spectroscopic analysis in the virtual observatory environment with SPLAT-VO
10.1051/0004-6361/201322068,Astropy,1,"CollaborationAstropy: A community Python package for <em>astronomyAA5582013A33doi:10.1051&#x2F;0004-6361&#x2F;201322068,</em> arXiv",FALSE,2015A&C.....9...40J,2014arXiv1410.7509J,,Astronomy and Computing,2014arXiv1410.7509J|2015A&C.....9...40J|10.1016/j.ascom.2014.10.005|arXiv:1410.7509|2014arXiv1410.7509J|10.1016/j.ascom.2014.10.005,10.1016/j.ascom.2014.10.005,2015,2015-03-00,"Jenness, Tim",ORAC-DR: A generic data reduction pipeline infrastructure
10.1051/0004-6361/201322068,Astropy,1,"&amp; Astrophysics, 558:A33, September 2013. URL http:&#x2F;&#x2F;www.aanda.org&#x2F; <em>10.1051&#x2F;0004-6361&#x2F;201322068.</em> W. Bangerth",FALSE,2015CS&D....8a4009S,2015arXiv150502563S,Solar Dynamics Observatory,Computational Science and Discovery,2015arXiv150502563S|2015CS&D....8a4009S|10.1088/1749-4699/8/1/014009|arXiv:1505.02563|10.1088/1749-4699/8/1/014009|2015arXiv150502563S,10.1088/1749-4699/8/1/014009,2015,2015-01-00,SunPy Community,SunPy—Python for solar physics
10.1051/0004-6361/201322068,Astropy,1,"for <em>astronomyAA5582013A33doi:10.1051&#x2F;0004-6361&#x2F;201322068,</em> arXiv:1307.6212Barnes, 1998D.G.BarnesRealtime, object-oriented reduction of parkes multibeam data",FALSE,2015A&C....12..133T,2015arXiv150200996T,CfA,Astronomy and Computing,2015arXiv150200996T|2015A&C....12..133T|10.1016/j.ascom.2015.01.009|2015arXiv150200996T|arXiv:1502.00996|10.1016/j.ascom.2015.01.009,10.1016/j.ascom.2015.01.009,2015,2015-09-00,"Thomas, B.",Learning from FITS: Limitations in use in modern astronomical research
10.1051/0004-6361/201322068,Astropy,1,"<em>doi:10.1051&#x2F;0004-6361&#x2F;201322068,</em> 558, A33 Bachelet E., et al., 2015, doi:10.1088&#x2F;0004-637X&#x2F;812&#x2F;2&#x2F;136, 812, 136 Bond I.",FALSE,2017arXiv170908704B,,,arXiv e-prints,2017arXiv170908704B|arXiv:1709.08704,,2017,2017-09-00,"Bachelet, E.",pyLIMA : an open source package for microlensing modeling. I. presentation of the software and analysis on single lens models
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,<em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;˜dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> 2 http:&#x2F;&#x2F;iram.fr&#x2F;IRAMFR&#x2F;GILDAS,FALSE,2013ASPC..476..313L,2013arXiv1302.6358L,,New Trends in Radio Astronomy in the ALMA Era: The 30th Anniversary of Nobeyama Radio Observatory,2013arXiv1302.6358L|2013ASPC..476..313L|arXiv:1302.6358|2013arXiv1302.6358L,,2013,2013-10-00,"Levrier, F.",Simulated ALMA Observations of Collapsing Low-mass Dense Cores
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"radiative transfer code radmc-3d <em>(http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;),</em>",TRUE,2018MNRAS.474L..32J,2017arXiv171103559J,,Monthly Notices of the Royal Astronomical Society,2017arXiv171103559J|2018MNRAS.474L..32J|10.1093/mnrasl/slx182|10.1093/mnrasl/slx182|2017arXiv171103559J|arXiv:1711.03559,10.1093/mnrasl/slx182,2018,2018-02-00,"Juhász, Attila",Spiral arms in thermally stratified protoplanetary discs
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,.1.1.Emergent intensities We <em>useradmc3d33http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> for radiative,FALSE,2015ApJ...798L..44M,2014arXiv1412.4632M,,The Astrophysical Journal,2014arXiv1412.4632M|2015ApJ...798L..44M|10.1088/2041-8205/798/2/L44|10.1088/2041-8205/798/2/L44|2014arXiv1412.4632M|arXiv:1412.4632,10.1088/2041-8205/798/2/L44,2015,2015-01-00,"Marino, S.",Shadows Cast by a Warp in the HD 142527 Protoplanetary Disk
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,and simulations in astrophysics. ‡ <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;∼dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> The physics,FALSE,2014EJPh...35f5028P,2014arXiv1410.6022P,,European Journal of Physics,2014arXiv1410.6022P|2014EJPh...35f5028P|10.1088/0143-0807/35/6/065028|2014arXiv1410.6022P|arXiv:1410.6022|10.1088/0143-0807/35/6/065028,10.1088/0143-0807/35/6/065028,2014,2014-11-00,"Peters, Thomas",The physics of volume rendering
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,is available at: <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;.</em> We have opted not to make the molecular excitation code available owing to the lack,FALSE,2016Natur.540..406B,2016arXiv161205148B,ESO/Telescopes|ALMA,Nature,2016arXiv161205148B|2016Natur.540..406B|10.1038/nature20600|2016arXiv161205148B|10.1038/nature20600|arXiv:1612.05148,10.1038/nature20600,2016,2016-12-00,"Bjerkeli, Per",Resolved images of a protostellar outflow driven by an extended disk wind
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,range † http:&#x2F;&#x2F;www.astro.uni-koeln.de&#x2F;projects&#x2F;schilke&#x2F;MAGIX ‡ <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;</em> <em>dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> ¶ http:&#x2F;&#x2F;www.strw.leidenuniv.nl&#x2F; brinch&#x2F;website&#x2F;limecode.html Analysis Tools for Spectral,FALSE,2011IAUS..280..440S,,,The Molecular Universe,2011IAUS..280..440S|10.1017/S174392131102518X|10.1017/S174392131102518X,10.1017/S174392131102518X,2011,2011-12-00,"Schilke, Peter",Analysis Tools for Spectral Surveys
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,transfer code RADMC-3D4 4 <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> to calculate,FALSE,2016ApJ...818...76J,2016arXiv160100358J,ESO/Telescopes|ALMA,The Astrophysical Journal,2016arXiv160100358J|2016ApJ...818...76J|10.3847/0004-637X/818/1/76|10.3847/0004-637X/818/1/76|2016arXiv160100358J|arXiv:1601.00358,10.3847/0004-637X/818/1/76,2016,2016-02-00,"Jin, Sheng",Modeling Dust Emission of HL Tau Disk Based on Planet-Disk Interactions
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"radmc-3d 5 5 <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;</em> <em>dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> , a line radiative",FALSE,2016ApJ...827L..11O,2016arXiv160608445O,CfA,The Astrophysical Journal,2016arXiv160608445O|2016ApJ...827L..11O|10.3847/2041-8205/827/1/L11|arXiv:1606.08445|2016arXiv160608445O|10.3847/2041-8205/827/1/L11,10.3847/2041-8205/827/1/L11,2016,2016-08-00,"Offner, Stella S. R.",The Turbulent Origin of Outflow and Spin Misalignment in Multiple Star Systems
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"<em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;.</em> as performed in Sch14. Figure 5(a) shows SEDs for different viewing angles. As shown in Sch14,",TRUE,2016ApJ...828L..19W,2016arXiv160806995W,Leiden Observatory,The Astrophysical Journal,2016arXiv160806995W|2016ApJ...828L..19W|10.3847/2041-8205/828/2/L19|arXiv:1608.06995|2016arXiv160806995W|10.3847/2041-8205/828/2/L19,10.3847/2041-8205/828/2/L19,2016,2016-09-00,"Wada, Keiichi",Multi-phase Nature of a Radiation-driven Fountain with Nuclear Starburst in a Low-mass Active Galactic Nucleus
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,-tracing mode for stellar irradiation6 6 <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;</em> <em>dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em>,FALSE,2016ApJ...823L..36M,2016arXiv160204827M,,The Astrophysical Journal,2016arXiv160204827M|2016ApJ...823L..36M|10.3847/2041-8205/823/2/L36|arXiv:1602.04827|10.3847/2041-8205/823/2/L36|2016arXiv160204827M,10.3847/2041-8205/823/2/L36,2016,2016-06-00,"Mayer, Lucio",Direct Detection of Precursors of Gas Giants Formed by Gravitational Instability with the Atacama Large Millimeter/submillimeter Array
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,-mesh radiative transfer code <em>RADMC-3D88http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em>,FALSE,2012ApJ...760...91P,2012arXiv1209.5858P,Leiden Observatory,The Astrophysical Journal,2012arXiv1209.5858P|2012ApJ...760...91P|10.1088/0004-637X/760/1/91|arXiv:1209.5858|2012arXiv1209.5858P|10.1088/0004-637X/760/1/91,10.1088/0004-637X/760/1/91,2012,2012-11-00,"Peters, Thomas",Are Molecular Outflows around High-mass Stars Driven by Ionization Feedback?
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,transfer code RADMC-3D <em>(http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;)</em> to calculate model,TRUE,2013ApJ...762..113S,,,The Astrophysical Journal,2013ApJ...762..113S|10.1088/0004-637X/762/2/113|10.1088/0004-637X/762/2/113,10.1088/0004-637X/762/2/113,2013,2013-01-00,"Suh, Kyung-Won",Water Ice in High Mass-loss Rate OH/IR Stars
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"<em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> We use the Large Velocity Gradient approach, which computes the molecule level populations by",FALSE,2015ApJ...811...71Q,2015arXiv150804220Q,,The Astrophysical Journal,2015arXiv150804220Q|2015ApJ...811...71Q|10.1088/0004-637X/811/1/71|10.1088/0004-637X/811/1/71|2015arXiv150804220Q|arXiv:1508.04220,10.1088/0004-637X/811/1/71,2015,2015-09-00,"Qian, Lei","A New Method for Constraining Molecular Cloud Thickness: A Study of Taurus, Perseus, and Ophiuchus"
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,Calculation Synthetic images are calculated by the 3D radiative transfer code RADMC-3D.7 7 http:&#x2F;&#x2F;www.<em>ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d</em>,FALSE,2017ApJ...851...89R,2017arXiv171103548R,,The Astrophysical Journal,2017arXiv171103548R|2017ApJ...851...89R|10.3847/1538-4357/aa9a3f|2017arXiv171103548R|arXiv:1711.03548|10.3847/1538-4357/aa9a3f,10.3847/1538-4357/aa9a3f,2017,2017-12-00,"Regály, Zs.",Interpreting Brightness Asymmetries in Transition Disks: Vortex at Dead Zone or Planet-carved Gap Edges?
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,-3D version7 7 <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> 0.39 (Dullemond et al.,TRUE,2015ApJ...813...76M,2015arXiv150506732M,ALMA,The Astrophysical Journal,2015arXiv150506732M|2015ApJ...813...76M|10.1088/0004-637X/813/1/76|10.1088/0004-637X/813/1/76|2015arXiv150506732M|arXiv:1505.06732,10.1088/0004-637X/813/1/76,2015,2015-11-00,"Marino, S.",Compact Dust Concentration in the MWC 758 Protoplanetary Disk
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,-mesh radiative transfer code <em>RADMC-3D88http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em>,FALSE,2014ApJ...788...14P,2014arXiv1404.5463P,Leiden Observatory,The Astrophysical Journal,2014arXiv1404.5463P|2014ApJ...788...14P|10.1088/0004-637X/788/1/14|2014arXiv1404.5463P|arXiv:1404.5463|10.1088/0004-637X/788/1/14,10.1088/0004-637X/788/1/14,2014,2014-06-00,"Peters, Thomas",Collective Outflow from a Small Multiple Stellar System
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,<em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;-dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> see Dullemond Dominik 2004). It can treat the dust radiative transfer but also gas line,FALSE,2017ApJ...849....3K,2017arXiv171004219K,Herschel|Spitzer,The Astrophysical Journal,2017arXiv171004219K|2017ApJ...849....3K|10.3847/1538-4357/aa8666|2017arXiv171004219K|arXiv:1710.04219|10.3847/1538-4357/aa8666,10.3847/1538-4357/aa8666,2017,2017-11-00,"Koepferl, Christine M.",The FluxCompensator: Making Radiative Transfer Models of Hydrodynamical Simulations Directly Comparable to Real Observations
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,at selected intervals with <em>radmc-3d55http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;.</em> We use,FALSE,2014ApJ...784...61O,2013arXiv1312.0951O,,The Astrophysical Journal,2013arXiv1312.0951O|2014ApJ...784...61O|10.1088/0004-637X/784/1/61|10.1088/0004-637X/784/1/61|arXiv:1312.0951|2013arXiv1312.0951O,10.1088/0004-637X/784/1/61,2014,2014-03-00,"Offner, Stella S. R.",Investigations of Protostellar Outflow Launching and Gas Entrainment: Hydrodynamic Simulations and Molecular Emission
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"<em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> package (version 0.39, Dullemond et al. 2015). The essential elements of our model are depicted",TRUE,2015ApJ...811...92C,2015arXiv150507732C,ALMA,The Astrophysical Journal,2015arXiv150507732C|2015ApJ...811...92C|10.1088/0004-637X/811/2/92|arXiv:1505.07732|10.1088/0004-637X/811/2/92|2015arXiv150507732C,10.1088/0004-637X/811/2/92,2015,2015-10-00,"Casassus, S.",Accretion Kinematics through the Warped Transition Disk in HD142527 from Resolved CO(6-5) Observations
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"<em>2004),88http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> is used. Observational effects from the interferometer are taken into account and a Bayesian",FALSE,2012ApJ...756..168C,2012arXiv1207.3843C,,The Astrophysical Journal,2012arXiv1207.3843C|2012ApJ...756..168C|10.1088/0004-637X/756/2/168|2012arXiv1207.3843C|arXiv:1207.3843|10.1088/0004-637X/756/2/168,10.1088/0004-637X/756/2/168,2012,2012-09-00,"Chiang, Hsin-Fang",The Envelope and Embedded Disk around the Class 0 Protostar L1157-mm: Dual-wavelength Interferometric Observations and Modeling
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"<em>RADMC-3D.44http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> Next, in the PDR model, we calculate the FUV radiative transfer to obtain unattenuated FUV",FALSE,2014ApJS..213...33L,2014arXiv1407.0086L,Herschel,The Astrophysical Journal Supplement Series,2014arXiv1407.0086L|2014ApJS..213...33L|10.1088/0067-0049/213/2/33|10.1088/0067-0049/213/2/33|2014arXiv1407.0086L|arXiv:1407.0086,10.1088/0067-0049/213/2/33,2014,2014-08-00,"Lee, Seokho",A Photon-dominated Region Model for the FIR Mid-J CO Ladder with Universal Rotational Temperature in Star Forming Regions
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,in the Fomalhaut ring and produce a sky-projected model image using the RADMC-3D 15 15 http:&#x2F;&#x2F;www.<em>ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d</em>,FALSE,2017ApJ...842....9M,2017arXiv170505868M,ALMA|CfA,The Astrophysical Journal,2017arXiv170505868M|2017ApJ...842....9M|10.3847/1538-4357/aa71b4|arXiv:1705.05868|2017arXiv170505868M|10.3847/1538-4357/aa71b4,10.3847/1538-4357/aa71b4,2017,2017-06-00,"Matrà, L.",Detection of Exocometary CO within the 440 Myr Old Fomalhaut Belt: A Similar CO+CO<SUB>2</SUB> Ice Abundance in Exocomets and Solar System Comets
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,using the radiative transfer code <em>RADMC-3D.11http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> The gas,FALSE,2014ApJ...788...59W,2013arXiv1312.0151W,SMA,The Astrophysical Journal,2013arXiv1312.0151W|2014ApJ...788...59W|10.1088/0004-637X/788/1/59|arXiv:1312.0151|2013arXiv1312.0151W|10.1088/0004-637X/788/1/59,10.1088/0004-637X/788/1/59,2014,2014-06-00,"Williams, Jonathan P.",A Parametric Modeling Approach to Measuring the Gas Masses of Circumstellar Disks
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,at <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> (Dullemond Dominik 2004). Siebenmorgen Krgel (2010) proposed that low-mass T Tauri stars,TRUE,2013ApJS..207...30W,2013arXiv1307.0561W,Spitzer,The Astrophysical Journal Supplement Series,2013arXiv1307.0561W|2013ApJS..207...30W|10.1088/0067-0049/207/2/30|arXiv:1307.0561|2013arXiv1307.0561W|10.1088/0067-0049/207/2/30,10.1088/0067-0049/207/2/30,2013,2013-08-00,"Whitney, B. A.",Three-dimensional Radiation Transfer in Young Stellar Objects
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,with <em>RADMC-3D66http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> (Dullemond 2012). The Monte Carlo calculation was done with 109 photons using the modified random,TRUE,2014ApJ...797....4K,2014arXiv1410.4259K,,The Astrophysical Journal,2014arXiv1410.4259K|2014ApJ...797....4K|10.1088/0004-637X/797/1/4|10.1088/0004-637X/797/1/4|arXiv:1410.4259|2014arXiv1410.4259K,10.1088/0004-637X/797/1/4,2014,2014-12-00,"Klassen, Mikhail",A General Hybrid Radiation Transport Scheme for Star Formation Simulations on an Adaptive Grid
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"-3d <em>77http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> with the Large Velocity Gradient (LVG) approach (Shetty etal. 2011), a radiative transfer method",TRUE,2015ApJ...799..235G,2014arXiv1412.2754G,,The Astrophysical Journal,2014arXiv1412.2754G|2015ApJ...799..235G|10.1088/0004-637X/799/2/235|10.1088/0004-637X/799/2/235|arXiv:1412.2754|2014arXiv1412.2754G,10.1088/0004-637X/799/2/235,2015,2015-02-00,"Gaches, Brandt A. L.",Astrochemical Correlations in Molecular Clouds
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,code RADMC.6 6 <em>http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;dullemond&#x2F;software&#x2F;radmc-3d&#x2F;;</em> developed by C.,FALSE,2017ApJ...841...39Y,2017arXiv170405508Y,,The Astrophysical Journal,2017arXiv170405508Y|2017ApJ...841...39Y|10.3847/1538-4357/aa6e4c|10.3847/1538-4357/aa6e4c|2017arXiv170405508Y|arXiv:1704.05508,10.3847/1538-4357/aa6e4c,2017,2017-05-00,"Yu, Mo",Disk Masses around Solar-mass Stars are Underestimated by CO Observations
ita.uni-heidelberg.de/dullemond/software/radmc-3d,RADMC-3D,0,"radiative transfer code <em>RADMC-3D,44http:&#x2F;&#x2F;www.ita.uni-heidelberg.de&#x2F;~dullemond&#x2F;software&#x2F;radmc-3d&#x2F;</em> assuming",FALSE,2013ApJ...775..136R,2013arXiv1308.4358R,Spitzer|SMA|CfA,The Astrophysical Journal,2013arXiv1308.4358R|2013ApJ...775..136R|10.1088/0004-637X/775/2/136|10.1088/0004-637X/775/2/136|2013arXiv1308.4358R|arXiv:1308.4358,10.1088/0004-637X/775/2/136,2013,2013-10-00,"Rosenfeld, Katherine A.",The Structure of the Evolved Circumbinary Disk around V4046 Sgr
